Image ID,Confidence,Garbage visible?,Barren,Forest,Residential,Water,Other,Other Notes
BASE_5989926046619704.png,,0,0,0,0,0
BASE_24070374616345454.png,,0,0,0,0,0
BASE_-39456641172674890.png,,0,0,0,0,0
BASE_62189566673966851.png,,0,0,0,0,0
BASE_-75859683118239532.png,,0,0,0,0,0
BASE_-98678591199758564.png,,0,0,0,0,0
BASE_-140629475246633360.png,,0,0,0,0,0
BASE_-143119933190391923.png,,0,0,0,0,0
BASE_-149003836588656032.png,,0,0,0,0,0
BASE_151403557838388335.png,,0,0,0,0,0
BASE_190322921476288017.png,,0,0,0,0,0
BASE_-208218937820116052.png,,0,0,0,0,0
BASE_254434367475046018.png,,0,0,0,0,0
BASE_276594294576810285.png,,0,0,0,0,0
BASE_-297310292093900657.png,,0,0,0,0,0
BASE_302325126924527923.png,,0,0,0,0,0
BASE_303542894484266134.png,,0,0,0,0,0
BASE_323927740199038896.png,,0,0,0,0,0
BASE_328495367390530334.png,,0,0,0,0,0
BASE_330484375441612964.png,,0,0,0,0,0
BASE_333385328782852704.png,,0,0,0,0,0
BASE_358416343139637241.png,,0,0,0,0,0
BASE_369119092618198881.png,,0,0,0,0,0
BASE_373307489623880432.png,,0,0,0,0,0
BASE_-380337985012053695.png,,0,0,0,0,0
BASE_-413276745127474591.png,,0,0,0,0,0
BASE_-446817938861742018.png,,0,0,0,0,0
BASE_466039597585460837.png,,0,0,0,0,0
BASE_481206832854998972.png,,0,0,0,0,0
BASE_-486575112262175588.png,,0,0,0,0,0
BASE_-532374877572695293.png,,0,0,0,0,0
BASE_-535208585274353110.png,,0,0,0,0,0
BASE_-581453768609048587.png,,0,0,0,0,0
BASE_-608949162963375444.png,,0,0,0,0,0
BASE_615017760803274055.png,,0,0,0,0,0
BASE_-620073668258928599.png,,0,0,0,0,0
BASE_-620276250939851011.png,,0,0,0,0,0
BASE_635934651207961619.png,,0,0,0,0,0
BASE_-655972541412638097.png,,0,0,0,0,0
